,Comedy,Adventure,Drama,Action,Animation,Documentary,Biography,Family,Crime,Fantasy,Musical,Horror,Western,Sci-Fi,Romance,History,Mystery,Thriller,Sport,News,Music
3566,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
902,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1973,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3855,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
311,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
749,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2118,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
514,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
458,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3061,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3471,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
105,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
142,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3218,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1949,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2318,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
591,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
778,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2316,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
273,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
583,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2968,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1259,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
526,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1559,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3516,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2704,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2658,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2515,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1098,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
886,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2378,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1453,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2553,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2126,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
947,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
686,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2899,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3904,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
885,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
917,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2948,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1435,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
993,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
674,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2064,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3116,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2460,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
556,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3486,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2357,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3703,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
974,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
983,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1560,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3229,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2663,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3541,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1640,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1380,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
579,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1596,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3793,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
824,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3521,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1389,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1594,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1085,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1463,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
